,index,sid,eid,tid,aid,actorType
529,1087,2.0,13.0,197701291.0,JoDi,crew
530,1088,2.0,13.0,197701291.0,AlFr,cast
531,1089,2.0,13.0,197701291.0,LoMi,crew
532,1090,2.0,13.0,197701291.0,GaMo,cast
533,1091,2.0,13.0,197701291.0,BiMu,cast
534,1092,2.0,13.0,197701291.0,LaNe,cast
535,1093,2.0,13.0,197701291.0,GiRa,cast
536,1096,2.0,11.0,197701151.0,Ralph Nader,host
537,1097,2.0,11.0,197701151.0,DaAy,cast
538,1098,2.0,11.0,197701151.0,JaCu,cast
539,1099,2.0,11.0,197701151.0,AlFr,cast
540,1100,2.0,10.0,197612111.0,DaAy,cast
541,1101,2.0,10.0,197612111.0,DaAy,cast
542,1102,2.0,10.0,197612111.0,JoBe,cast
543,1103,2.0,10.0,197612111.0,JaCu,cast
544,1104,2.0,10.0,197612111.0,AlFr,cast
545,1105,2.0,10.0,197612111.0,GaMo,cast
546,1106,2.0,10.0,197612111.0,LaNe,cast
547,1107,2.0,11.0,197701151.0,GaMo,cast
548,1108,2.0,11.0,197701151.0,LaNe,cast
549,1109,2.0,11.0,197701151.0,GiRa,cast
550,1111,2.0,10.0,197612111.0,DoPa,crew
551,1112,2.0,10.0,197612111.0,GiRa,cast
552,1115,2.0,9.0,197611271.0,GiRa,cast
553,1124,2.0,7.0,197611131.0,GaMo,cast
554,1125,2.0,7.0,197611131.0,GiRa,cast
555,1128,2.0,8.0,197611201.0,Paul Simon,host
556,1130,2.0,8.0,197611201.0,George Harrison,cameo
557,1131,2.0,8.0,197611201.0,Chevy Chase,filmed
558,1132,2.0,8.0,197611201.0,AlFr,cast
559,1133,2.0,8.0,197611201.0,NeLe,crew
560,1134,2.0,8.0,197611201.0,LoMi,crew
561,1135,2.0,8.0,197611201.0,RoSu,crew
562,1147,2.0,3.0,197610021.0,RiBe,crew
563,1149,2.0,3.0,197610021.0,ChCh,cast
564,1150,2.0,6.0,197610301.0,ChCh,cast
565,1151,2.0,6.0,197610301.0,GiRa,cast
566,1153,2.0,5.0,197610231.0,DaAy,cast
567,1154,2.0,5.0,197610231.0,JoBe,cast
568,1155,2.0,5.0,197610231.0,ChCh,cast
569,1156,2.0,5.0,197610231.0,GaMo,cast
570,1158,2.0,4.0,197610161.0,JoBe,cast
571,1159,2.0,4.0,197610161.0,ChCh,cast
572,1160,2.0,4.0,197610161.0,JaCu,cast
573,1164,2.0,2.0,197609251.0,ChCh,cast
574,1165,2.0,2.0,197609251.0,GiRa,cast
575,1170,2.0,1.0,197609181.0,Lily Tomlin,host
576,1171,2.0,1.0,197609181.0,ChCh,cast
577,1172,2.0,1.0,197609181.0,JaCu,cast
578,1173,2.0,1.0,197609181.0,ToDa,cast
579,1174,2.0,1.0,197609181.0,GaMo,cast
580,1175,2.0,1.0,197609181.0,GiRa,cast
581,1176,2.0,1.0,197609181.0,KaRo,crew
582,1178,2.0,1.0,197609181.0,GaWe,crew
583,1252,1.0,24.0,197607311.0,Kris Kristofferson,host
584,1254,1.0,24.0,197607311.0,Rita Coolidge,music
585,1255,1.0,24.0,197607311.0,ChCh,cast
586,1259,42.0,12.0,201701211.0,BeBe,cast
587,1261,42.0,12.0,201701211.0,StHi,crew
588,1263,42.0,12.0,201701211.0,KaMc,cast
589,1266,42.0,9.0,201612101.0,Bryan Cranston,cameo
590,1267,42.0,9.0,201612101.0,BeBe,cast
591,1268,42.0,9.0,201612101.0,KaMc,cast
592,1270,42.0,6.0,201611121.0,KaMc,cast
593,1273,41.0,1.0,201510031.0,DaHa,cast
594,1275,41.0,1.0,201510031.0,TaKi,cast
595,1277,41.0,1.0,201510031.0,CeSt,cast
596,1280,41.0,20.0,201605141.0,VaBa,cast
597,1281,41.0,20.0,201605141.0,DaHa,cast
598,1283,41.0,20.0,201605141.0,BoMo,cast
599,1285,41.0,20.0,201605141.0,JaPh,cast
600,1293,41.0,18.0,201604161.0,Julia Louis-Dreyfus,host
601,1294,39.0,20.0,201405101.0,VaBa,cast
602,1295,39.0,20.0,201405101.0,DoPa,crew
603,1297,39.0,20.0,201405101.0,SaZa,cast
604,1302,39.0,19.0,201405031.0,TaKi,cast
605,1303,39.0,19.0,201405031.0,BoMo,cast
606,1304,39.0,19.0,201405031.0,JaPh,cast
607,1306,39.0,19.0,201405031.0,KeTh,cast
608,1307,39.0,19.0,201405031.0,SaZa,cast
609,1335,39.0,18.0,201404121.0,BeBe,cast
610,1336,39.0,18.0,201404121.0,TaKi,cast
611,1338,39.0,18.0,201404121.0,NaPe,cast
612,1340,39.0,18.0,201404121.0,NoWe,cast
613,1342,39.0,18.0,201404121.0,BrWh,cast
614,1343,39.0,18.0,201404121.0,SaZa,cast
615,1349,39.0,17.0,201404051.0,StHi,crew
616,1350,39.0,17.0,201404051.0,TaKi,cast
617,1351,39.0,17.0,201404051.0,KaMc,cast
618,1352,39.0,17.0,201404051.0,BoMo,cast
619,1354,39.0,16.0,201403291.0,AiBr,cast
620,1355,39.0,16.0,201403291.0,TaKi,cast
621,1356,39.0,16.0,201403291.0,KaMc,cast
622,1359,39.0,17.0,201404051.0,MPOB,cast
623,1360,39.0,17.0,201404051.0,CeSt,cast
624,1362,39.0,16.0,201403291.0,JoMi,cast
625,1364,39.0,16.0,201403291.0,KyMo,cast
626,1365,39.0,16.0,201403291.0,NaPe,cast
627,1366,39.0,16.0,201403291.0,JaPh,cast
628,1367,39.0,16.0,201403291.0,NoWe,cast
629,1368,39.0,16.0,201403291.0,BrWh,cast
630,1371,39.0,13.0,201402011.0,Melissa McCarthy,host
631,1373,39.0,15.0,201403081.0,Liam Neeson,cameo
632,1374,39.0,15.0,201403081.0,DoPa,crew
633,1375,39.0,15.0,201403081.0,JaPh,cast
634,1377,39.0,12.0,201401251.0,BeBe,cast
635,1378,39.0,12.0,201401251.0,TaKi,cast
636,1379,39.0,12.0,201401251.0,KaMc,cast
637,1380,39.0,12.0,201401251.0,BoMo,cast
638,1381,39.0,12.0,201401251.0,JaPh,cast
639,1383,39.0,13.0,201402011.0,JaAn,crew
640,1384,39.0,13.0,201402011.0,BeBe,cast
641,1385,39.0,13.0,201402011.0,AiBr,cast
642,1387,39.0,13.0,201402011.0,DaFl,crew
643,1388,39.0,13.0,201402011.0,TaKi,cast
644,1389,39.0,12.0,201401251.0,CeSt,cast
645,1391,39.0,13.0,201402011.0,KaMc,cast
646,1392,39.0,13.0,201402011.0,JoMi,cast
647,1393,39.0,13.0,201402011.0,KyMo,cast
648,1394,39.0,13.0,201402011.0,BoMo,cast
649,1395,39.0,13.0,201402011.0,MPOB,cast
650,1396,39.0,13.0,201402011.0,JaPh,cast
651,1397,39.0,13.0,201402011.0,KeTh,cast
652,1398,39.0,13.0,201402011.0,NoWe,cast
653,1401,39.0,10.0,201312211.0,Jimmy Fallon,host
654,1402,39.0,9.0,201312141.0,BeBe,cast
655,1403,39.0,9.0,201312141.0,KaMc,cast
656,1404,39.0,9.0,201312141.0,MPOB,cast
657,1405,39.0,9.0,201312141.0,DoPa,crew
658,1406,39.0,9.0,201312141.0,JaPh,cast
659,1407,39.0,9.0,201312141.0,KeTh,cast
660,1409,39.0,4.0,201310261.0,StHi,crew
661,1410,39.0,4.0,201310261.0,KaMc,cast
662,1411,39.0,4.0,201310261.0,BoMo,cast
663,1413,39.0,7.0,201311231.0,BeBe,cast
664,1414,39.0,7.0,201311231.0,TaKi,cast
665,1415,39.0,7.0,201311231.0,KaMc,cast
666,1416,39.0,7.0,201311231.0,BoMo,cast
667,1418,39.0,6.0,201311161.0,StHi,crew
668,1419,39.0,6.0,201311161.0,TaKi,cast
669,1420,39.0,6.0,201311161.0,KaMc,cast
670,1421,39.0,6.0,201311161.0,BoMo,cast
671,1422,39.0,6.0,201311161.0,JaPh,cast
672,1427,39.0,3.0,201310121.0,TaKi,cast
673,1428,39.0,3.0,201310121.0,KaMc,cast
674,1429,39.0,3.0,201310121.0,CeSt,cast
675,1430,39.0,3.0,201310121.0,KeTh,cast
676,1433,39.0,2.0,201310051.0,Miley Cyrus,host
677,1434,39.0,2.0,201310051.0,VaBa,cast
678,1435,39.0,2.0,201310051.0,TaKi,cast
679,1436,39.0,2.0,201310051.0,KyMo,cast
680,1439,39.0,2.0,201310051.0,BoMo,cast
681,1440,39.0,2.0,201310051.0,JaPh,cast
682,1441,39.0,2.0,201310051.0,KeTh,cast
683,1442,39.0,2.0,201310051.0,NoWe,cast
684,1455,39.0,1.0,201309281.0,Aaron Paul,cameo
685,1456,39.0,1.0,201309281.0,BeBe,cast
686,1457,39.0,1.0,201309281.0,AiBr,cast
687,1458,39.0,1.0,201309281.0,StHi,crew
688,1459,39.0,1.0,201309281.0,TaKi,cast
689,1461,39.0,1.0,201309281.0,KaMc,cast
690,1462,39.0,1.0,201309281.0,BoMo,cast
691,1463,39.0,1.0,201309281.0,JaPh,cast
692,1464,39.0,1.0,201309281.0,CeSt,cast
693,1465,39.0,1.0,201309281.0,KeTh,cast
694,1478,40.0,21.0,201505161.0,VaBa,cast
695,1479,40.0,21.0,201505161.0,BeBe,cast
696,1480,40.0,21.0,201505161.0,AiBr,cast
697,1482,40.0,21.0,201505161.0,PeDa,cast
698,1483,40.0,21.0,201505161.0,DaHa,cast
699,1485,40.0,21.0,201505161.0,LeJo,cast
700,1486,40.0,21.0,201505161.0,TaKi,cast
701,1487,40.0,21.0,201505161.0,KaMc,cast
702,1488,40.0,21.0,201505161.0,KyMo,cast
703,1489,40.0,21.0,201505161.0,BoMo,cast
704,1490,40.0,21.0,201505161.0,JaPh,cast
705,1491,40.0,21.0,201505161.0,CeSt,cast
706,1492,40.0,21.0,201505161.0,KeTh,cast
707,1493,40.0,21.0,201505161.0,SaZa,cast
708,1499,40.0,20.0,201505091.0,BeBe,cast
709,1500,40.0,20.0,201505091.0,StHi,crew
710,1501,40.0,20.0,201505091.0,TaKi,cast
711,1502,40.0,20.0,201505091.0,KaMc,cast
712,1503,40.0,20.0,201505091.0,KyMo,cast
713,1504,40.0,20.0,201505091.0,BoMo,cast
714,1505,40.0,20.0,201505091.0,CeSt,cast
715,1506,40.0,20.0,201505091.0,KeTh,cast
716,1511,40.0,19.0,201505021.0,AiBr,cast
717,1512,40.0,19.0,201505021.0,StHi,crew
718,1513,40.0,19.0,201505021.0,TaKi,cast
719,1514,40.0,19.0,201505021.0,KaMc,cast
720,1515,40.0,19.0,201505021.0,JaPh,cast
721,1516,40.0,19.0,201505021.0,KeTh,cast
722,1520,40.0,17.0,201504041.0,BeBe,cast
723,1521,40.0,17.0,201504041.0,PeDa,cast
724,1522,40.0,17.0,201504041.0,TaKi,cast
725,1523,40.0,15.0,201503071.0,StHi,crew
726,1524,40.0,15.0,201503071.0,KaMc,cast
727,1526,40.0,17.0,201504041.0,KyMo,cast
728,1527,40.0,17.0,201504041.0,BoMo,cast
729,1528,40.0,17.0,201504041.0,JaPh,cast
730,1529,40.0,17.0,201504041.0,CeSt,cast
731,1530,40.0,17.0,201504041.0,KeTh,cast
732,1531,40.0,18.0,201504111.0,VaBa,cast
733,1532,40.0,18.0,201504111.0,DaHa,cast
734,1533,40.0,18.0,201504111.0,KaMc,cast
735,1537,40.0,11.0,201501171.0,PeDa,cast
736,1538,40.0,11.0,201501171.0,KaMc,cast
737,1539,40.0,12.0,201501241.0,BeBe,cast
738,1540,40.0,12.0,201501241.0,TaKi,cast
739,1541,40.0,12.0,201501241.0,KaMc,cast
740,1542,40.0,12.0,201501241.0,KyMo,cast
741,1543,40.0,12.0,201501241.0,BoMo,cast
742,1544,40.0,11.0,201501171.0,KeTh,cast
743,1546,40.0,12.0,201501241.0,JaPh,cast
744,1547,40.0,12.0,201501241.0,KeTh,cast
745,1548,40.0,12.0,201501241.0,SaZa,cast
746,1552,40.0,8.0,201412061.0,BoMo,cast
747,1553,40.0,8.0,201412061.0,JaPh,cast
748,1554,40.0,8.0,201412061.0,KeTh,cast
749,1557,40.0,10.0,201412201.0,Mike Myers,cameo
750,1558,40.0,10.0,201412201.0,BeBe,cast
751,1559,40.0,10.0,201412201.0,TaKi,cast
752,1560,40.0,13.0,201501311.0,BeBe,cast
753,1561,40.0,13.0,201501311.0,AiBr,cast
754,1562,40.0,13.0,201501311.0,PeDa,cast
755,1563,40.0,13.0,201501311.0,StHi,crew
756,1565,40.0,13.0,201501311.0,TaKi,cast
757,1566,40.0,13.0,201501311.0,KyMo,cast
758,1567,40.0,13.0,201501311.0,BoMo,cast
759,1568,40.0,13.0,201501311.0,BoMo,cast
760,1569,40.0,13.0,201501311.0,JaPh,cast
761,1570,40.0,13.0,201501311.0,KeTh,cast
762,1571,40.0,13.0,201501311.0,SaZa,cast
763,1575,40.0,7.0,201411221.0,StHi,crew
764,1576,40.0,7.0,201411221.0,KyMo,cast
765,1577,40.0,7.0,201411221.0,BoMo,cast
766,1578,40.0,7.0,201411221.0,JaPh,cast
767,1579,40.0,7.0,201411221.0,KeTh,cast
768,1580,40.0,6.0,201411151.0,StHi,crew
769,1581,40.0,6.0,201411151.0,TaKi,cast
770,1582,40.0,6.0,201411151.0,JaPh,cast
771,1584,40.0,9.0,201412131.0,StHi,crew
772,1585,40.0,9.0,201412131.0,TaKi,cast
773,1586,40.0,9.0,201412131.0,KyMo,cast
774,1587,40.0,9.0,201412131.0,BoMo,cast
775,1589,40.0,6.0,201411151.0,SaZa,cast
776,1596,40.0,5.0,201411011.0,KaMc,cast
777,1597,40.0,5.0,201411011.0,BoMo,cast
778,1598,40.0,5.0,201411011.0,CeSt,cast
779,1605,40.0,4.0,201410251.0,BeBe,cast
780,1606,40.0,4.0,201410251.0,AiBr,cast
781,1607,40.0,4.0,201410251.0,StHi,crew
782,1608,40.0,4.0,201410251.0,TaKi,cast
783,1609,40.0,4.0,201410251.0,BoMo,cast
784,1610,40.0,4.0,201410251.0,JaPh,cast
785,1611,40.0,4.0,201410251.0,CeSt,cast
786,1612,40.0,4.0,201410251.0,KeTh,cast
787,1615,40.0,3.0,201410111.0,BeBe,cast
788,1616,40.0,3.0,201410111.0,PeDa,cast
789,1618,40.0,3.0,201410111.0,MiDa,cast
790,1619,40.0,3.0,201410111.0,TaKi,cast
791,1620,40.0,3.0,201410111.0,KyMo,cast
792,1621,40.0,3.0,201410111.0,BoMo,cast
793,1622,40.0,3.0,201410111.0,CeSt,cast
794,1626,40.0,2.0,201410041.0,BeBe,cast
795,1627,40.0,2.0,201410041.0,TaKi,cast
796,1628,40.0,2.0,201410041.0,JaPh,cast
797,1631,41.0,17.0,201604091.0,StHi,crew
798,1632,41.0,17.0,201604091.0,KaMc,cast
799,1633,41.0,17.0,201604091.0,KeTh,cast
800,1635,41.0,12.0,201602061.0,TaKi,cast
801,1636,41.0,12.0,201602061.0,KaMc,cast
802,1637,41.0,12.0,201602061.0,CeSt,cast
803,1639,41.0,16.0,201604021.0,DaHa,cast
804,1640,41.0,16.0,201604021.0,KaMc,cast
805,1641,41.0,16.0,201604021.0,BoMo,cast
806,1642,41.0,16.0,201604021.0,CeSt,cast
807,1643,41.0,10.0,201601161.0,BeBe,cast
808,1644,41.0,10.0,201601161.0,PeDa,cast
809,1645,41.0,10.0,201601161.0,DaHa,cast
810,1646,41.0,13.0,201602131.0,VaBa,cast
811,1647,41.0,13.0,201602131.0,BeBe,cast
812,1648,41.0,13.0,201602131.0,AiBr,cast
813,1650,41.0,10.0,201601161.0,StHi,crew
814,1651,41.0,10.0,201601161.0,TaKi,cast
815,1652,41.0,10.0,201601161.0,KaMc,cast
816,1653,41.0,10.0,201601161.0,KyMo,cast
817,1654,41.0,10.0,201601161.0,BoMo,cast
818,1655,41.0,13.0,201602131.0,DaHa,cast
819,1656,41.0,13.0,201602131.0,TaKi,cast
820,1657,41.0,13.0,201602131.0,KaMc,cast
821,1658,41.0,10.0,201601161.0,JaPh,cast
822,1659,41.0,10.0,201601161.0,CeSt,cast
823,1660,41.0,13.0,201602131.0,KyMo,cast
824,1661,41.0,13.0,201602131.0,CeSt,cast
825,1662,41.0,10.0,201601161.0,KeTh,cast
826,1666,41.0,9.0,201512191.0,BeBe,cast
827,1667,41.0,9.0,201512191.0,PeDa,cast
828,1668,41.0,9.0,201512191.0,DaHa,cast
829,1669,41.0,9.0,201512191.0,StHi,crew
830,1671,41.0,9.0,201512191.0,CoJo,cast
831,1672,41.0,9.0,201512191.0,TaKi,cast
832,1673,41.0,9.0,201512191.0,KyMo,cast
833,1674,41.0,9.0,201512191.0,BoMo,cast
834,1675,41.0,9.0,201512191.0,JaPh,cast
835,1677,41.0,9.0,201512191.0,JoRu,cast
836,1678,41.0,9.0,201512191.0,CeSt,cast
837,1682,41.0,7.0,201512051.0,DaHa,cast
838,1683,41.0,7.0,201512051.0,TaKi,cast
839,1684,41.0,7.0,201512051.0,CeSt,cast
840,1689,41.0,6.0,201511211.0,VaBa,cast
841,1690,41.0,6.0,201511211.0,LeJo,cast
842,1691,41.0,6.0,201511211.0,TaKi,cast
843,1692,41.0,6.0,201511211.0,KaMc,cast
844,1693,41.0,6.0,201511211.0,BoMo,cast
845,1695,41.0,6.0,201511211.0,PaPe,crew
846,1696,41.0,6.0,201511211.0,JaPh,cast
847,1705,41.0,5.0,201511141.0,CeSt,cast
848,1708,41.0,2.0,201510101.0,VaBa,cast
849,1709,41.0,2.0,201510101.0,PeDa,cast
850,1710,41.0,2.0,201510101.0,TaKi,cast
851,1711,41.0,2.0,201510101.0,KaMc,cast
852,1712,41.0,2.0,201510101.0,BoMo,cast
853,1713,41.0,2.0,201510101.0,PaPe,crew
854,1717,1.0,23.0,197607241.0,DaAy,cast
855,1718,1.0,23.0,197607241.0,JoBe,cast
856,1719,1.0,23.0,197607241.0,ChCh,cast
857,1720,1.0,23.0,197607241.0,JaCu,cast
858,1721,1.0,23.0,197607241.0,GaMo,cast
859,1722,1.0,23.0,197607241.0,LaNe,cast
860,1723,1.0,23.0,197607241.0,GiRa,cast
861,1737,1.0,19.0,197605081.0,ChCh,cast
862,1738,1.0,19.0,197605081.0,BoCr,crew
863,1739,1.0,19.0,197605081.0,HwJo,crew
864,1740,1.0,19.0,197605081.0,ToMa,crew
865,1741,1.0,19.0,197605081.0,LoMa,crew
866,1742,1.0,19.0,197605081.0,GaMo,cast
867,1743,1.0,22.0,197605291.0,ChCh,cast
868,1744,1.0,22.0,197605291.0,JaCu,cast
869,1745,1.0,22.0,197605291.0,NeLe,crew
870,1746,1.0,22.0,197605291.0,LaNe,cast
871,1747,1.0,22.0,197605291.0,GiRa,cast
872,1749,1.0,20.0,197605151.0,ChCh,cast
873,1750,1.0,20.0,197605151.0,DaWi,crew
874,1752,1.0,19.0,197605081.0,AlPR,crew
875,1754,1.0,19.0,197605081.0,DESh,crew
876,1755,1.0,19.0,197605081.0,MrSm,crew
877,1758,1.0,17.0,197604171.0,President Gerald Ford,filmed
878,1759,1.0,17.0,197604171.0,JoBe,cast
879,1760,1.0,17.0,197604171.0,ChCh,cast
880,1761,1.0,17.0,197604171.0,GaMo,cast
881,1762,1.0,18.0,197604241.0,ChCh,cast
882,1764,1.0,21.0,197605221.0,ChCh,cast
883,1765,1.0,21.0,197605221.0,LaNe,cast
884,1767,1.0,17.0,197604171.0,LaNe,cast
885,1797,1.0,15.0,197602281.0,EdBa,crew
886,1798,1.0,15.0,197602281.0,ChCh,cast
887,1799,1.0,15.0,197602281.0,LoMi,crew
888,1800,1.0,15.0,197602281.0,RoSu,crew
889,1801,1.0,15.0,197602281.0,AlZw,cast
890,1804,1.0,12.0,197601311.0,ChCh,cast
891,1805,1.0,12.0,197601311.0,GaMo,cast
892,1806,1.0,12.0,197601311.0,BVRy,crew
893,1807,1.0,12.0,197601311.0,RoSu,crew
894,1809,1.0,14.0,197602211.0,DaAy,cast
895,1810,1.0,14.0,197602211.0,ChCh,cast
896,1812,1.0,11.0,197601241.0,JoBe,cast
897,1813,1.0,11.0,197601241.0,ChCh,cast
898,1815,1.0,16.0,197603131.0,ChCh,cast
899,1817,1.0,10.0,197601171.0,ChCh,cast
900,1820,1.0,13.0,197602141.0,DaAy,cast
901,1821,1.0,13.0,197602141.0,AnBe,crew
902,1822,1.0,13.0,197602141.0,JoBe,cast
903,1823,1.0,13.0,197602141.0,ChCh,cast
904,1824,1.0,13.0,197602141.0,JaCu,cast
905,1827,1.0,11.0,197601241.0,GeCo,cast
906,1828,1.0,11.0,197601241.0,GaMo,cast
907,1829,1.0,11.0,197601241.0,GiRa,cast
908,1831,1.0,13.0,197602141.0,NeLe,crew
909,1832,1.0,13.0,197602141.0,GaMo,cast
910,1833,1.0,13.0,197602141.0,LaNe,cast
911,1834,1.0,13.0,197602141.0,GiRa,cast
912,1835,1.0,13.0,197602141.0,AlZw,cast
913,1839,38.0,20.0,201305111.0,JiDo,cast
914,1841,38.0,20.0,201305111.0,BiHa,cast
915,1842,38.0,20.0,201305111.0,TaKi,cast
916,1843,38.0,20.0,201305111.0,BoMo,cast
917,1844,38.0,20.0,201305111.0,NaPe,cast
918,1846,38.0,20.0,201305111.0,TiRo,cast
919,1847,38.0,20.0,201305111.0,KeTh,cast
920,1849,38.0,21.0,201305181.0,BiHa,cast
921,1851,38.0,21.0,201305181.0,JaSu,cast
922,1852,38.0,21.0,201305181.0,KeTh,cast
923,1855,38.0,19.0,201305041.0,FrAr,cast
924,1856,38.0,19.0,201305041.0,VaBa,cast
925,1857,38.0,19.0,201305041.0,TaKi,cast
926,1858,38.0,19.0,201305041.0,BoMo,cast
927,1859,38.0,19.0,201305041.0,PaPe,crew
928,1861,38.0,18.0,201304131.0,BiHa,cast
929,1862,38.0,18.0,201304131.0,DoPa,crew
930,1863,38.0,18.0,201304131.0,JaPh,cast
931,1864,38.0,18.0,201304131.0,JaSu,cast
932,1867,37.0,22.0,201205191.0,Jon Hamm,cameo
933,1868,37.0,22.0,201205191.0,FrAr,cast
934,1869,37.0,22.0,201205191.0,VaBa,cast
935,1871,37.0,22.0,201205191.0,AbEl,cast
936,1872,37.0,22.0,201205191.0,StHi,crew
937,1873,37.0,22.0,201205191.0,KaMc,cast
938,1874,37.0,22.0,201205191.0,NaPe,cast
939,1876,37.0,22.0,201205191.0,KrWi,cast
940,1903,37.0,20.0,201205051.0,FrAr,cast
941,1904,37.0,20.0,201205051.0,VaBa,cast
942,1905,37.0,20.0,201205051.0,TaKi,cast
943,1906,37.0,20.0,201205051.0,BoMo,cast
944,1907,37.0,20.0,201205051.0,PaPe,crew
945,1909,37.0,19.0,201204141.0,BiHa,cast
946,1910,37.0,19.0,201204141.0,BoMo,cast
947,1911,37.0,19.0,201204141.0,NaPe,cast
948,1913,37.0,19.0,201204141.0,AnSa,cast
949,1914,37.0,19.0,201204141.0,JaSu,cast
950,1915,37.0,19.0,201204141.0,KeTh,cast
951,1916,37.0,19.0,201204141.0,KrWi,cast
952,1919,37.0,18.0,201204071.0,VaBa,cast
953,1920,37.0,18.0,201204071.0,JiDo,cast
954,1921,37.0,18.0,201204071.0,AbEl,cast
955,1922,37.0,18.0,201204071.0,BiHa,cast
956,1923,37.0,18.0,201204071.0,TaKi,cast
957,1924,37.0,18.0,201204071.0,KaMc,cast
958,1925,37.0,18.0,201204071.0,BoMo,cast
959,1926,37.0,18.0,201204071.0,NaPe,cast
960,1927,37.0,18.0,201204071.0,JaSu,cast
961,1928,37.0,18.0,201204071.0,KeTh,cast
962,1929,37.0,18.0,201204071.0,KrWi,cast
963,1931,37.0,17.0,201203101.0,BiHa,cast
964,1932,37.0,17.0,201203101.0,TaKi,cast
965,1934,37.0,16.0,201203031.0,FrAr,cast
966,1935,37.0,16.0,201203031.0,BiHa,cast
967,1936,37.0,16.0,201203031.0,TaKi,cast
968,1938,37.0,16.0,201203031.0,SeMe,cast
969,1939,37.0,16.0,201203031.0,BoMo,cast
970,1940,37.0,16.0,201203031.0,MPOB,cast
971,1941,37.0,16.0,201203031.0,AnSa,cast
972,1942,37.0,15.0,201202181.0,BiHa,cast
973,1943,37.0,15.0,201202181.0,TaKi,cast
974,1944,37.0,15.0,201202181.0,JaPh,cast
975,1945,37.0,15.0,201202181.0,KeTh,cast
976,1947,37.0,16.0,201203031.0,JaSu,cast
977,1948,37.0,16.0,201203031.0,KrWi,cast
978,1951,37.0,11.0,201201071.0,AnSa,cast
979,1952,37.0,11.0,201201071.0,KrWi,cast
980,1954,37.0,8.0,201112031.0,FrAr,cast
981,1956,37.0,14.0,201202111.0,JaSu,cast
982,1958,37.0,13.0,201202041.0,BiHa,cast
983,1959,37.0,13.0,201202041.0,StHi,crew
984,1960,37.0,13.0,201202041.0,TaKi,cast
985,1961,37.0,13.0,201202041.0,BoMo,cast
986,1962,37.0,13.0,201202041.0,NaPe,cast
987,1963,37.0,13.0,201202041.0,JaPh,cast
988,1964,37.0,13.0,201202041.0,JaSu,cast
989,1965,37.0,13.0,201202041.0,KeTh,cast
990,1966,37.0,13.0,201202041.0,KrWi,cast
991,1968,37.0,12.0,201201141.0,AbEl,cast
992,1969,37.0,12.0,201201141.0,JaSu,cast
993,1976,37.0,7.0,201111191.0,BiHa,cast
994,1977,37.0,7.0,201111191.0,TaKi,cast
995,1978,37.0,7.0,201111191.0,JaPh,cast
996,1979,37.0,7.0,201111191.0,JaSu,cast
997,1980,37.0,7.0,201111191.0,KrWi,cast
998,1984,37.0,5.0,201111051.0,FrAr,cast
999,1985,37.0,5.0,201111051.0,BiHa,cast
1000,1993,37.0,6.0,201111121.0,FrAr,cast
1001,1995,37.0,6.0,201111121.0,PaBr,cast
1002,1996,37.0,6.0,201111121.0,BiHa,cast
1003,1997,37.0,6.0,201111121.0,StHi,crew
1004,1998,37.0,6.0,201111121.0,TaKi,cast
1005,1999,37.0,6.0,201111121.0,BoMo,cast
1006,2000,37.0,6.0,201111121.0,NaPe,cast
1007,2001,37.0,6.0,201111121.0,AnSa,cast
1008,2002,37.0,6.0,201111121.0,JaSu,cast
1009,2003,37.0,6.0,201111121.0,KeTh,cast
1010,2004,37.0,6.0,201111121.0,KrWi,cast
1011,2007,37.0,4.0,201110151.0,FrAr,cast
1012,2008,37.0,4.0,201110151.0,KrWi,cast
1013,2010,37.0,2.0,201110011.0,Melissa McCarthy,host
1014,2011,37.0,2.0,201110011.0,FrAr,cast
1015,2012,37.0,2.0,201110011.0,VaBa,cast
1016,2013,37.0,2.0,201110011.0,AbEl,cast
1017,2014,37.0,2.0,201110011.0,StHi,crew
1018,2015,37.0,2.0,201110011.0,TaKi,cast
1019,2016,37.0,2.0,201110011.0,NaPe,cast
1020,2017,37.0,2.0,201110011.0,KrWi,cast
1021,2019,37.0,3.0,201110081.0,VaBa,cast
1022,2020,37.0,3.0,201110081.0,PaBr,cast
1023,2021,37.0,3.0,201110081.0,BiHa,cast
1024,2022,37.0,3.0,201110081.0,StHi,crew
1025,2023,37.0,3.0,201110081.0,TaKi,cast
1026,2024,37.0,3.0,201110081.0,BoMo,cast
1027,2025,37.0,3.0,201110081.0,NaPe,cast
1028,2026,37.0,3.0,201110081.0,JaSu,cast
1029,2027,37.0,3.0,201110081.0,KrWi,cast
1030,2031,38.0,17.0,201304061.0,Dennis Rodman,cameo
1031,2032,38.0,17.0,201304061.0,JiDo,cast
1032,2033,38.0,17.0,201304061.0,BoMo,cast
1033,2034,38.0,17.0,201304061.0,NaPe,cast
1034,2037,38.0,15.0,201303021.0,FrAr,cast
1035,2038,38.0,15.0,201303021.0,AiBr,cast
1036,2039,38.0,15.0,201303021.0,BiHa,cast
1037,2040,38.0,15.0,201303021.0,TaKi,cast
1038,2041,38.0,15.0,201303021.0,KaMc,cast
1039,2042,38.0,15.0,201303021.0,BoMo,cast
1040,2043,38.0,15.0,201303021.0,JaPh,cast
1041,2044,38.0,12.0,201301261.0,TaKi,cast
1042,2045,38.0,12.0,201301261.0,JaPh,cast
